Vehicle ID,Game ID,Game,Manufacturer,Vehicle Name,Vehicle Name Alternative,Year,How to Obtain,Value,Performance Index Class,Performance Index Number,Type,Era,Country,Rarity,Rarity Rating,Speed Rating,Acceleration Rating,Braking Rating,Handling Rating,Launch Rating,Offroad Rating,Link
5512,13,Forza Horizon 5,Aston Martin,Aston Martin DBS Superleggera,,2019,"Autoshow, Wheelspin",350000,S1,835,,,United Kingdom,Epic,,7.8,5.8,6.9,6.6,6.2,4.5,https://forza.fandom.com/wiki/Aston_Martin_DBS_Superleggera
5513,13,Forza Horizon 5,Aston Martin,Aston Martin DBX,,2021,"Autoshow, Car Pass",200000,A,732,,,United Kingdom,Rare,,6.5,5.9,5.2,5.3,6.1,6.3,https://forza.fandom.com/wiki/Aston_Martin_DBX
5514,13,Forza Horizon 5,Aston Martin,Aston Martin One-77,,2010,Hard to Find,1400000,S1,843,,,United Kingdom,Legendary,,8.0,6.2,6.9,6.8,6.7,4.5,https://forza.fandom.com/wiki/Aston_Martin_One-77
5515,13,Forza Horizon 5,Aston Martin,Aston Martin V12 Vantage S,,2013,"Autoshow, Wheelspin",240000,A,796,,,United Kingdom,Epic,,7.8,5.4,6.4,6.2,5.7,4.4,https://forza.fandom.com/wiki/Aston_Martin_V12_Vantage_S
5516,13,Forza Horizon 5,Aston Martin,Aston Martin Valhalla Concept Car,,2019,"Autoshow, Wheelspin",1150000,S2,959,,,United Kingdom,Legendary,,8.5,10.0,9.4,9.2,10.0,4.6,https://forza.fandom.com/wiki/Aston_Martin_Valhalla_Concept_Car
5517,13,Forza Horizon 5,Aston Martin,Aston Martin Vantage,,2019,"Autoshow, Wheelspin",430000,S1,801,,,United Kingdom,Epic,,7.0,6.0,6.1,6.7,6.4,4.6,https://forza.fandom.com/wiki/Aston_Martin_Vantage
5518,13,Forza Horizon 5,Aston Martin,Aston Martin Vantage GT12,,2016,Accolade,400000,S1,829,,,United Kingdom,Epic,,6.7,5.9,8.1,8.0,6.1,4.4,https://forza.fandom.com/wiki/Aston_Martin_Vantage_GT12
5519,13,Forza Horizon 5,Aston Martin,Aston Martin Vulcan AMR Pro,,2017,"Autoshow, Wheelspin, Accolade",2000000,S2,953,,,United Kingdom,Legendary,,7.7,6.5,10.0,9.6,7.0,3.2,https://forza.fandom.com/wiki/Aston_Martin_Vulcan_AMR_Pro
5520,13,Forza Horizon 5,ATS,ATS GT,,2018,Hard to Find,850000,S1,877,,,Italy,Epic,,8.0,7.0,7.4,6.8,7.6,4.7,https://forza.fandom.com/wiki/ATS_GT
5521,13,Forza Horizon 5,Audi,Audi #2 Audi Sport quattro S1,Audi 2 Audi Sport quattro S1,1986,"Autoshow, Grit Reapers, Rally Adventure Expansion",375000,S1,827,,,Germany,Legendary,,6.3,8.9,5.5,6.4,2.4,7.8,https://forza.fandom.com/wiki/Audi_2_Audi_Sport_quattro_S1
5522,13,Forza Horizon 5,Audi,Audi R8 Coupé V10 plus 5.2 FSI quattro,,2013,Wheelspin,290000,S1,802,,,Germany,Epic,,7.3,7.1,6.9,7.0,6.6,5.0,https://forza.fandom.com/wiki/Audi_R8_Coupé_V10_plus_5.2_FSI_quattro
5523,13,Forza Horizon 5,Audi,Audi R8 V10 plus,,2016,"Autoshow, Wheelspin",242000,S1,834,,,Germany,Epic,,7.8,7.8,7.3,7.1,7.4,5.1,https://forza.fandom.com/wiki/Audi_R8_V10_plus
5524,13,Forza Horizon 5,Audi,Audi RS 2 Avant,Audi Avant RS2,1995,"Autoshow, Wheelspin",50000,B,601,,,Germany,Common,,6.0,5.0,3.2,5.1,5.3,5.2,https://forza.fandom.com/wiki/Audi_RS_2_Avant
5525,13,Forza Horizon 5,Audi,Audi RS 3 Sedan,,2020,"Autoshow, Car Pass",60000,A,734,,,Germany,Rare,,6.7,6.4,4.6,6.2,7.9,5.5,https://forza.fandom.com/wiki/Audi_RS_3_Sedan
5526,13,Forza Horizon 5,Audi,Audi RS 3 Sportback,,2011,"Autoshow, Wheelspin",42000,B,682,,,Germany,Common,,6.0,5.2,4.1,6.1,6.5,5.5,https://forza.fandom.com/wiki/Audi_RS_3_Sportback
5527,13,Forza Horizon 5,Audi,Audi RS 4,,2006,"Autoshow, Wheelspin",53000,A,710,,,Germany,Rare,,6.9,6.0,4.4,5.5,5.5,5.7,https://forza.fandom.com/wiki/Audi_RS_4
5528,13,Forza Horizon 5,Audi,Audi RS 4 Avant (2001),Audi RS 4 Avant,2001,"Autoshow, Wheelspin",94000,B,663,,,Germany,Common,,6.4,5.5,3.6,5.8,4.7,5.2,https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2001)
5529,13,Forza Horizon 5,Audi,Audi RS 4 Avant (2013),Audi RS 4 Avant,2013,"Autoshow, Wheelspin",83000,A,728,,,Germany,Rare,,7.0,5.5,5.2,6.2,5.2,5.2,https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2013)
5530,13,Forza Horizon 5,Audi,Audi RS 4 Avant (2018),Audi RS 4 Avant,2018,Hard to Find,250000,A,751,,,Germany,Rare,,7.2,7.1,4.9,6.2,9.4,5.1,https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2018)
5531,13,Forza Horizon 5,Audi,Audi RS 5 Coupé,,2011,"Autoshow, Wheelspin",88000,A,733,,,Germany,Rare,,6.8,5.8,5.9,6.2,5.7,5.5,https://forza.fandom.com/wiki/Audi_RS_5_Coupé
5532,13,Forza Horizon 5,Audi,Audi RS 5 Coupé (2018),Audi RS 5 Coupé,2018,"Autoshow, Car Pass",95000,A,750,,,Germany,Rare,,7.1,7.2,4.8,6.0,9.8,5.2,https://forza.fandom.com/wiki/Audi_RS_5_Coupé_(2018)
5533,13,Forza Horizon 5,Audi,Audi RS 6 (2003),Audi RS 6,2003,"Autoshow, Wheelspin",105000,B,677,,,Germany,Rare,,6.8,5.1,4.1,5.2,5.0,5.8,https://forza.fandom.com/wiki/Audi_RS_6_(2003)
5534,13,Forza Horizon 5,Audi,Audi RS 6 (2009),Audi RS 6,2009,"Autoshow, Wheelspin",155000,A,722,,,Germany,Epic,,7.5,6.1,5.8,6.0,6.7,5.5,https://forza.fandom.com/wiki/Audi_RS_6_(2009)
5535,13,Forza Horizon 5,Audi,Audi RS 6 Avant,,2015,"Autoshow, Wheelspin, Accolade",150000,A,754,,,Germany,Rare,,7.4,7.5,5.3,6.0,8.3,5.2,https://forza.fandom.com/wiki/Audi_RS_6_Avant
5536,13,Forza Horizon 5,Audi,Audi RS 6 Avant (2021),Audi RS 6 Avant,2021,Hard to Find,250000,A,763,,,Germany,Rare,,7.2,7.3,4.9,5.7,8.9,5.6,https://forza.fandom.com/wiki/Audi_RS_6_Avant_(2021)
5537,13,Forza Horizon 5,Audi,Audi RS 7 Sportback,,2013,"Autoshow, Wheelspin",225000,A,739,,,Germany,Epic,,7.6,7.0,5.6,5.3,8.2,5.7,https://forza.fandom.com/wiki/Audi_RS_7_Sportback
5538,13,Forza Horizon 5,Audi,Audi RS 7 Sportback (2021),Audi RS 7 Sportback,2021,Hard to Find,250000,A,768,,,Germany,Rare,,7.4,7.3,4.9,6.3,8.9,5.3,https://forza.fandom.com/wiki/Audi_RS_7_Sportback_(2021)
5539,13,Forza Horizon 5,Audi,Audi RS e-tron GT,,2021,Hard to Find,250000,A,770,,,Germany,Epic,,6.0,8.4,4.2,5.6,9.4,5.0,https://forza.fandom.com/wiki/Audi_RS_e-tron_GT
5540,13,Forza Horizon 5,Audi,Audi S1,,2015,"Autoshow, Wheelspin",35000,B,644,,,Germany,Common,,5.6,5.2,3.7,5.9,4.4,5.6,https://forza.fandom.com/wiki/Audi_S1
5541,13,Forza Horizon 5,Audi,Audi Sport quattro,,1983,"Autoshow, Wheelspin, Accolade",175000,B,638,,,Germany,Epic,,5.7,5.5,4.0,5.0,2.9,5.7,https://forza.fandom.com/wiki/Audi_Sport_quattro
5542,13,Forza Horizon 5,Audi,Audi TT RS,,2018,"Autoshow, Car Pass",75000,A,748,,,Germany,Rare,,6.8,6.7,4.7,6.3,8.1,5.2,https://forza.fandom.com/wiki/Audi_TT_RS
5543,13,Forza Horizon 5,Audi,Audi TT RS Coupé,,2010,"Autoshow, Wheelspin",66000,A,707,,,Germany,Rare,,6.6,5.8,4.4,6.1,7.0,5.4,https://forza.fandom.com/wiki/Audi_TT_RS_Coupé
5544,13,Forza Horizon 5,Audi,Audi TTS Coupé,,2015,"Autoshow, Wheelspin",52000,A,724,,,Germany,Common,,6.7,5.8,4.0,6.3,6.4,5.2,https://forza.fandom.com/wiki/Audi_TTS_Coupé
5545,13,Forza Horizon 5,Austin-Healey,Austin-Healey Sprite MkI,,1958,"Autoshow, Wheelspin",20000,D,131,,,United Kingdom,Common,,3.1,1.9,1.8,3.7,2.5,4.9,https://forza.fandom.com/wiki/Austin-Healey_Sprite_MkI
5546,13,Forza Horizon 5,Auto Union,Auto Union Type D,,1939,"Autoshow, Accolade",15000000,B,675,,,Germany,Legendary,,8.4,4.5,2.7,4.2,3.4,4.2,https://forza.fandom.com/wiki/Auto_Union_Type_D
5547,13,Forza Horizon 5,BAC,BAC Mono,,2014,"Wheelspin, Accolade",160000,S1,868,,,United Kingdom,Epic,,6.1,6.3,8.1,8.1,6.7,3.9,https://forza.fandom.com/wiki/BAC_Mono
5548,13,Forza Horizon 5,Bentley,Bentley 4-1/2 Liter Supercharged,Bentley 4-1/2 Litre Supercharged,1931,"Autoshow, Wheelspin",4000000,D,207,,,United Kingdom,Legendary,,3.7,2.1,1.9,3.3,2.3,5.8,https://forza.fandom.com/wiki/Bentley_4-1/2_Liter_Supercharged
5549,13,Forza Horizon 5,Bentley,Bentley 8-Liter,Bentley 8 Litre,1930,"Autoshow, Wheelspin",1500000,D,181,,,United Kingdom,Legendary,,3.7,2.4,1.8,3.5,1.8,5.7,https://forza.fandom.com/wiki/Bentley_8-Liter
5550,13,Forza Horizon 5,Bentley,Bentley Bentayga,,2016,"Autoshow, Wheelspin",180000,A,727,,,United Kingdom,Epic,,7.0,6.2,4.0,5.0,7.4,6.5,https://forza.fandom.com/wiki/Bentley_Bentayga
5551,13,Forza Horizon 5,Bentley,Bentley Continental Supersports (2017),Bentley Continental Supersports,2017,"Autoshow, Wheelspin",200000,A,769,,,United Kingdom,Epic,,7.6,8.0,5.8,6.1,9.1,4.9,https://forza.fandom.com/wiki/Bentley_Continental_Supersports_(2017)
5552,13,Forza Horizon 5,Bentley,Bentley Turbo R,,1991,Hard to Find,250000,C,543,,,United Kingdom,Rare,,5.4,3.1,3.1,4.6,1.4,5.8,https://forza.fandom.com/wiki/Bentley_Turbo_R
5553,13,Forza Horizon 5,BMW,BMW 1 Series M Coupe,,2011,"Autoshow, Wheelspin",55000,A,712,,,Germany,Rare,,6.4,5.2,4.5,5.9,5.4,4.8,https://forza.fandom.com/wiki/BMW_1_Series_M_Coupe
5554,13,Forza Horizon 5,BMW,BMW 2002 Turbo,,1973,Barn Find,26000,C,531,,,Germany,Legendary,,4.9,3.8,2.8,4.3,1.5,5.6,https://forza.fandom.com/wiki/BMW_2002_Turbo
5555,13,Forza Horizon 5,BMW,BMW i8,,2015,Autoshow,140000,A,764,,,Germany,Rare,,7.2,7.7,4.6,6.4,8.7,4.9,https://forza.fandom.com/wiki/BMW_i8
5556,13,Forza Horizon 5,BMW,BMW Isetta 300 Export,,1957,"Autoshow, Wheelspin",45000,D,100,,,Germany,Common,,1.8,1.2,2.4,3.4,2.7,4.7,https://forza.fandom.com/wiki/BMW_Isetta_300_Export
5557,13,Forza Horizon 5,BMW,BMW M1,,1981,"Autoshow, Wheelspin",585000,B,629,,,Germany,Epic,,5.9,4.4,3.2,5.0,3.1,4.7,https://forza.fandom.com/wiki/BMW_M1
5558,13,Forza Horizon 5,BMW,BMW M2 Coupé,,2016,"Autoshow, Wheelspin",69000,A,718,,,Germany,Common,,6.5,5.2,4.6,5.7,5.5,4.8,https://forza.fandom.com/wiki/BMW_M2_Coupé
5559,13,Forza Horizon 5,BMW,BMW M3 (1991),BMW M3,1991,"Autoshow, Wheelspin",70000,C,583,,,Germany,Rare,,5.6,4.3,3.1,4.7,3.4,4.9,https://forza.fandom.com/wiki/BMW_M3_(1991)
5560,13,Forza Horizon 5,BMW,BMW M3 (1997),BMW M3,1997,"Autoshow, Wheelspin",35000,B,665,,,Germany,Common,,6.5,4.9,3.6,4.9,5.2,5.2,https://forza.fandom.com/wiki/BMW_M3_(1997)
5561,13,Forza Horizon 5,BMW,BMW M3 (2005),BMW M3,2005,"Autoshow, Wheelspin",33000,B,675,,,Germany,Common,,6.4,5.0,3.8,5.3,5.0,5.0,https://forza.fandom.com/wiki/BMW_M3_(2005)
5562,13,Forza Horizon 5,BMW,BMW M3 (2008),BMW M3,2008,"Autoshow, Wheelspin",48000,A,725,,,Germany,Common,,6.8,5.0,4.5,5.8,5.3,4.5,https://forza.fandom.com/wiki/BMW_M3_(2008)
5563,13,Forza Horizon 5,BMW,BMW M3-GTR,,2002,"Autoshow, Wheelspin",180000,A,747,,,Germany,Epic,,6.7,5.4,4.9,6.5,5.7,4.7,https://forza.fandom.com/wiki/BMW_M3-GTR
5564,13,Forza Horizon 5,BMW,BMW M3 GTS,,2010,Hard to Find,250000,A,794,,,Germany,Epic,,7.3,5.5,5.7,7.6,5.9,4.3,https://forza.fandom.com/wiki/BMW_M3_GTS
5565,13,Forza Horizon 5,BMW,BMW M4 Competition Coupé,,2021,Hard to Find,250000,A,778,,,Germany,Rare,,7.1,5.2,5.2,6.0,5.5,5.0,https://forza.fandom.com/wiki/BMW_M4_Competition_Coupé
5566,13,Forza Horizon 5,BMW,BMW M4 Coupé,,2014,"Autoshow, Wheelspin",92000,A,782,,,Germany,Rare,,7.1,5.3,6.5,5.6,5.6,5.2,https://forza.fandom.com/wiki/BMW_M4_Coupé
5567,13,Forza Horizon 5,BMW,BMW M4 GTS,,2016,Car Collector,135000,S1,814,,,Germany,Epic,,7.2,5.7,7.0,7.6,6.0,4.0,https://forza.fandom.com/wiki/BMW_M4_GTS
5568,13,Forza Horizon 5,BMW,BMW M5 (1988),BMW M5,1988,"Autoshow, Wheelspin",54000,C,583,,,Germany,Rare,,5.8,4.3,3.1,4.4,3.9,5.1,https://forza.fandom.com/wiki/BMW_M5_(1988)
5569,13,Forza Horizon 5,BMW,BMW M5 (1995),BMW M5,1995,"Autoshow, Wheelspin, Accolade",25000,B,634,,,Germany,Rare,,6.7,4.6,3.6,5.2,4.2,4.8,https://forza.fandom.com/wiki/BMW_M5_(1995)
5570,13,Forza Horizon 5,BMW,BMW M5 (2003),BMW M5,2003,"Autoshow, Wheelspin",30000,B,694,,,Germany,Common,,7.1,5.0,3.8,5.5,5.2,5.1,https://forza.fandom.com/wiki/BMW_M5_(2003)
5571,13,Forza Horizon 5,BMW,BMW M5 (2009),BMW M5,2009,"Autoshow, Wheelspin",90000,A,719,,,Germany,Rare,,7.1,5.1,4.4,5.9,4.9,4.9,https://forza.fandom.com/wiki/BMW_M5_(2009)
5572,13,Forza Horizon 5,BMW,BMW M5 (2012),BMW M5,2012,"Autoshow, Wheelspin",112000,A,766,,,Germany,Rare,,7.4,5.3,4.8,6.0,5.6,4.6,https://forza.fandom.com/wiki/BMW_M5_(2012)
5573,13,Forza Horizon 5,BMW,BMW M5 (2018),BMW M5,2018,"Autoshow, Wheelspin",105000,A,784,,,Germany,Rare,,7.6,8.7,6.2,6.1,9.7,5.1,https://forza.fandom.com/wiki/BMW_M5_(2018)
5574,13,Forza Horizon 5,BMW,BMW M6 Coupe (2013),BMW M6 Coupe,2013,"Autoshow, Wheelspin",120000,A,758,,,Germany,Rare,,7.5,5.0,5.9,5.8,5.2,4.6,https://forza.fandom.com/wiki/BMW_M6_Coupe_(2013)
5575,13,Forza Horizon 5,BMW,BMW M8 Competition Coupe,,2020,"Autoshow, Car Pass",175000,A,791,,,Germany,Rare,,7.7,8.6,6.3,6.3,9.7,5.3,https://forza.fandom.com/wiki/BMW_M8_Competition_Coupe
5576,13,Forza Horizon 5,BMW,BMW X5 M,,2011,"Autoshow, Wheelspin",100000,B,666,,,Germany,Common,,6.4,5.9,3.7,4.8,6.6,6.4,https://forza.fandom.com/wiki/BMW_X5_M
5577,13,Forza Horizon 5,BMW,BMW X5 M,,2011,"Gifted, VIP",500000,S2,998,,,Germany,Forza Edition,,8.0,10.0,9.4,10.0,10.0,4.4,https://forza.fandom.com/wiki/BMW_X5_M
5578,13,Forza Horizon 5,BMW,BMW X6 M (2015),BMW X6 M,2015,Wheelspin,130000,B,687,,,Germany,Epic,,6.5,6.0,4.1,4.9,6.6,5.8,https://forza.fandom.com/wiki/BMW_X6_M_(2015)
5579,13,Forza Horizon 5,BMW,BMW Z3 M Coupe,,2002,"Autoshow, Wheelspin",30000,B,675,,,Germany,Common,,6.1,4.9,3.7,5.3,5.0,4.9,https://forza.fandom.com/wiki/BMW_Z3_M_Coupe
5580,13,Forza Horizon 5,BMW,BMW Z4 Roadster,BMW Z4,2019,"Autoshow, Wheelspin",35000,A,751,,,Germany,Common,,6.7,5.6,4.4,5.3,6.0,5.1,https://forza.fandom.com/wiki/BMW_Z4_Roadster
5581,13,Forza Horizon 5,BMW,BMW Z4 M Coupe,,2008,"Autoshow, Wheelspin",82000,B,694,,,Germany,Common,,6.4,5.4,4.3,5.4,4.9,5.6,https://forza.fandom.com/wiki/BMW_Z4_M_Coupe
5582,13,Forza Horizon 5,Brabham,Brabham BT62,,2019,"Autoshow, Hot Wheels Expansion",1500000,S2,974,,,Australia,Legendary,,7.3,8.2,10.0,10.0,8.9,4.3,https://forza.fandom.com/wiki/Brabham_BT62
5583,13,Forza Horizon 5,Bugatti,Bugatti Chiron,,2018,"Autoshow, Wheelspin",2400000,S2,927,,,France,Legendary,,10.0,9.9,8.6,7.9,6.1,5.0,https://forza.fandom.com/wiki/Bugatti_Chiron
5584,13,Forza Horizon 5,Bugatti,Bugatti Divo,,2019,"Autoshow, Wheelspin",3000000,S2,958,,,France,Legendary,,9.6,10.0,9.5,9.9,6.2,4.4,https://forza.fandom.com/wiki/Bugatti_Divo
5585,13,Forza Horizon 5,Bugatti,Bugatti EB110 Super Sport,,1992,"Autoshow, Wheelspin",1700000,S1,805,,,France,Legendary,,8.3,8.0,5.2,6.5,3.8,4.9,https://forza.fandom.com/wiki/Bugatti_EB110_Super_Sport
5586,13,Forza Horizon 5,Bugatti,Bugatti Type 35 C,,1926,"Autoshow, Wheelspin",1300000,D,285,,,France,Legendary,,4.0,2.5,1.9,3.4,1.4,4.9,https://forza.fandom.com/wiki/Bugatti_Type_35_C
5587,13,Forza Horizon 5,Bugatti,Bugatti Veyron Super Sport,,2011,"Autoshow, Accolade",2200000,S2,913,,,France,Legendary,,9.9,10.0,8.6,7.9,5.9,4.9,https://forza.fandom.com/wiki/Bugatti_Veyron_Super_Sport
5588,13,Forza Horizon 5,Buick,Buick GSX,,1970,"Autoshow, Wheelspin",80000,C,558,,,United States,Rare,,5.1,3.3,2.5,3.5,3.2,5.1,https://forza.fandom.com/wiki/Buick_GSX
5589,13,Forza Horizon 5,Buick,Buick Regal GNX,,1987,"Autoshow, Wheelspin",130000,C,564,,,United States,Rare,,5.7,3.8,2.5,4.0,2.5,5.5,https://forza.fandom.com/wiki/Buick_Regal_GNX
5590,13,Forza Horizon 5,Cadillac,Cadillac ATS-V,,2016,"Autoshow, Wheelspin",65000,A,716,,,United States,Common,,7.0,5.2,4.2,5.5,3.4,5.1,https://forza.fandom.com/wiki/Cadillac_ATS-V
5591,13,Forza Horizon 5,Cadillac,Cadillac CT4-V Blackwing,,2022,Hard to Find,250000,A,760,,,United States,Rare,,7.0,5.6,4.9,5.8,2.7,5.6,https://forza.fandom.com/wiki/Cadillac_CT4-V_Blackwing
5592,13,Forza Horizon 5,Cadillac,Cadillac CT5-V Blackwing,,2022,Hard to Find,250000,A,799,,,United States,Rare,,7.4,5.6,6.7,5.6,5.4,5.3,https://forza.fandom.com/wiki/Cadillac_CT5-V_Blackwing
5593,13,Forza Horizon 5,Cadillac,Cadillac CTS-V Sedan,,2016,"Autoshow, Wheelspin, Accolade",80000,A,761,,,United States,Common,,7.2,4.9,4.4,5.3,5.2,4.7,https://forza.fandom.com/wiki/Cadillac_CTS-V_Sedan
5594,13,Forza Horizon 5,Cadillac,Cadillac XTS Limousine,,2013,Hard to Find,250000,D,492,,,United States,Rare,,5.3,2.7,3.0,4.9,1.8,5.5,https://forza.fandom.com/wiki/Cadillac_XTS_Limousine
5595,13,Forza Horizon 5,Can-Am,Can-Am Maverick X RS Turbo R,,2018,"Autoshow, Wheelspin",25000,B,607,,,Canada,Common,,3.9,6.8,4.5,3.6,9.6,9.8,https://forza.fandom.com/wiki/Can-Am_Maverick_X_RS_Turbo_R
5596,13,Forza Horizon 5,Casey Currie,Casey Currie Motorsports #4402 Ultra 4 'Trophy Jeep',Casey Currie Motorsports 4402 Ultra 4 'Trophy Jeep',2019,"Autoshow, Horizon Raptors, Rally Adventure Expansion",500000,A,745,,,United States,Epic,,5.2,5.0,5.3,3.1,4.6,9.3,https://forza.fandom.com/wiki/Casey_Currie_Motorsports_4402_Ultra_4_'Trophy_Jeep'
5597,13,Forza Horizon 5,Caterham,Caterham Superlight R500,,2013,"Autoshow, Wheelspin",82000,A,786,,,United Kingdom,Rare,,5.6,5.7,4.6,5.4,6.2,3.9,https://forza.fandom.com/wiki/Caterham_Superlight_R500
5598,13,Forza Horizon 5,Chevrolet,Chevrolet 150 Utility Sedan,,1955,"Autoshow, Wheelspin",35000,D,360,,,United States,Common,,4.5,3.2,2.0,3.5,2.5,5.8,https://forza.fandom.com/wiki/Chevrolet_150_Utility_Sedan
5599,13,Forza Horizon 5,Chevrolet,"Chevrolet ""Barbie Movie"" Corvette EV",,1956,"Gifted, Promotional",250000,B,658,,,United States,Epic,,4.4,4.9,3.2,4.4,5.2,4.7,"https://forza.fandom.com/wiki/Chevrolet_""Barbie_Movie""_Corvette_EV"
5600,13,Forza Horizon 5,Chevrolet,Chevrolet Bel Air,,1957,"Autoshow, Wheelspin",130000,D,432,,,United States,Rare,,4.8,2.8,2.1,3.8,1.6,6.0,https://forza.fandom.com/wiki/Chevrolet_Bel_Air
5601,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro Super Sport Coupe,,1969,"Autoshow, Wheelspin",110000,C,585,,,United States,Rare,,5.0,3.8,3.1,4.2,2.9,5.8,https://forza.fandom.com/wiki/Chevrolet_Camaro_Super_Sport_Coupe
5602,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro Z/28 (2015),Chevrolet Camaro Z/28,2015,"Autoshow, Wheelspin",86000,A,797,,,United States,Rare,,6.7,5.5,7.2,6.8,5.4,4.4,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z/28_(2015)
5603,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro Z28 (1970),Chevrolet Camaro Z28,1970,"Autoshow, Wheelspin",53000,C,539,,,United States,Rare,,5.1,3.4,2.4,3.7,3.3,4.9,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1970)
5604,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro Z28 (1979),Chevrolet Camaro Z28,1979,"Autoshow, Wheelspin",35000,D,466,,,United States,Rare,,4.5,3.5,2.5,4.1,2.9,5.4,https://forza.fandom.com/wiki/Chevrolet_Camaro_Z28_(1979)
5605,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro ZL1 (2017),Chevrolet Camaro ZL1,2017,"Autoshow, Wheelspin",60000,S1,821,,,United States,Rare,,7.3,6.1,5.6,6.5,4.9,5.3,https://forza.fandom.com/wiki/Chevrolet_Camaro_ZL1_(2017)
5606,13,Forza Horizon 5,Chevrolet,Chevrolet Camaro ZL1 1LE,,2018,"Autoshow, Wheelspin",105000,S1,824,,,United States,Rare,,6.9,5.8,6.0,7.0,5.2,5.0,https://forza.fandom.com/wiki/Chevrolet_Camaro_ZL1_1LE
5607,13,Forza Horizon 5,Chevrolet,Chevrolet Chevelle Super Sport 454,,1970,"Autoshow, Wheelspin",80000,C,531,,,United States,Rare,,4.7,3.3,2.4,3.6,3.2,5.4,https://forza.fandom.com/wiki/Chevrolet_Chevelle_Super_Sport_454
5608,13,Forza Horizon 5,Chevrolet,Chevrolet Colorado ZR2,,2017,"Autoshow, Wheelspin",46000,C,530,,,United States,Common,,5.4,3.9,3.0,2.8,3.4,8.4,https://forza.fandom.com/wiki/Chevrolet_Colorado_ZR2
5609,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette (1953),Chevrolet Corvette,1953,Barn Find,210000,D,366,,,United States,Legendary,,3.6,2.3,2.0,4.0,1.1,5.6,https://forza.fandom.com/wiki/Chevrolet_Corvette_(1953)
5610,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette (1953),Chevrolet Corvette,1953,Wheelspin,500000,A,800,,,United States,Forza Edition,,6.5,5.8,4.8,6.1,6.2,3.7,https://forza.fandom.com/wiki/Chevrolet_Corvette_(1953)
5611,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette (1960),Chevrolet Corvette,1960,Car Collector,210000,C,541,,,United States,Epic,,5.4,3.6,2.5,4.0,2.8,5.6,https://forza.fandom.com/wiki/Chevrolet_Corvette_(1960)
5612,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette Stingray 427,,1967,"Autoshow, Wheelspin",150000,B,623,,,United States,Epic,,5.5,3.9,3.1,4.3,3.0,5.8,https://forza.fandom.com/wiki/Chevrolet_Corvette_Stingray_427
5613,13,Forza Horizon 5,Chevrolet,Chevrolet C8 Corvette Stingray,Chevrolet Corvette Stingray Coupé,2020,Autoshow,65000,S1,806,,,United States,Rare,,7.2,6.9,5.2,7.0,7.6,4.8,https://forza.fandom.com/wiki/Chevrolet_C8_Corvette_Stingray
5614,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette Z06 (2002),Chevrolet Corvette Z06,2002,"Autoshow, Wheelspin",35000,A,722,,,United States,Common,,7.2,4.6,3.9,5.2,4.5,5.0,https://forza.fandom.com/wiki/Chevrolet_Corvette_Z06_(2002)
5615,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette Z06 (2015),Chevrolet Corvette Z06,2015,"Autoshow, Wheelspin",110000,S1,852,,,United States,Rare,,7.8,6.0,7.7,7.0,6.5,4.4,https://forza.fandom.com/wiki/Chevrolet_Corvette_Z06_(2015)
5616,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette ZR1 (2009),Chevrolet Corvette ZR1,2009,"Autoshow, Wheelspin",125000,S1,809,,,United States,Rare,,7.8,5.5,6.6,6.2,4.6,4.4,https://forza.fandom.com/wiki/Chevrolet_Corvette_ZR1_(2009)
5617,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette ZR1 (2019),Chevrolet Corvette ZR1,2019,Accolade,255000,S1,871,,,United States,Epic,,7.8,6.5,7.9,7.7,7.0,4.0,https://forza.fandom.com/wiki/Chevrolet_Corvette_ZR1_(2019)
5618,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette ZR-1,,1970,Wheelspin,310000,B,610,,,United States,Epic,,4.9,3.9,3.1,4.3,2.9,5.4,https://forza.fandom.com/wiki/Chevrolet_Corvette_ZR-1
5619,13,Forza Horizon 5,Chevrolet,Chevrolet Corvette ZR-1 (1995),Chevrolet Corvette ZR-1,1995,"Autoshow, Wheelspin",45000,B,693,,,United States,Common,,6.5,4.8,3.7,5.2,4.0,4.5,https://forza.fandom.com/wiki/Chevrolet_Corvette_ZR-1_(1995)
5620,13,Forza Horizon 5,Chevrolet,Chevrolet El Camino Super Sport 454,,1970,"Autoshow, Accolade",65000,C,544,,,United States,Rare,,5.9,3.2,2.4,3.6,3.1,5.5,https://forza.fandom.com/wiki/Chevrolet_El_Camino_Super_Sport_454
